movie_id,title,original_title,release_year,genres,vote_average,vote_count,log_vote_count,popularity,release_date,production_budget,domestic_gross,worldwide_gross,roi,release_month
tt4501576,Dirty Politics,Dirty Politics,2015.0,drama,2.6,529.0,6.272877006546167,,2015-07-01,,,,,7.0
tt4527624,Dirty Romance,Deoti romansu,2015.0,drama,6.0,16.0,2.833213344056216,,2015-07-01,,,,,7.0
tt3194590,Dirty Weekend,Dirty Weekend,2015.0,"comedy,drama",5.0,1778.0,7.483806687665835,5.082,2015-07-01,,,,,7.0
tt5635048,Dirty Work,Dirty Work,2016.0,"crime,drama",6.5,19.0,2.995732273553991,,2016-07-01,13000000.0,10020081.0,10020081.0,-0.22922453846153845,7.0
tt7243754,Dirty Work,Dirty Work,2018.0,romance,7.0,7.0,2.0794415416798357,,2018-07-01,13000000.0,10020081.0,10020081.0,-0.22922453846153845,7.0
tt3437498,"Dirty, Yellow, Darkness","Dirty, Yellow, Darkness",2017.0,drama,7.9,68.0,4.23410650459726,,2017-07-01,,,,,7.0
tt7304806,Dis,Dis,2018.0,horror,4.1,111.0,4.718498871295094,,2018-07-01,,,,,7.0
tt5821968,"Dis Koue Kos, Skat","Dis Koue Kos, Skat",2016.0,"comedy,drama",7.2,57.0,4.060443010546419,,2016-07-01,,,,,7.0
tt4417520,"Dis ek, Anna","Dis ek, Anna",2015.0,drama,8.3,192.0,5.262690188904886,,2015-07-01,,,,,7.0
tt4687536,DisAssociationVille,DisAssociationVille,2015.0,drama,5.6,8.0,2.1972245773362196,,2015-07-01,,,,,7.0
tt2610248,Disappearance,Verdwijnen,2017.0,"drama,mystery",6.7,301.0,5.71042701737487,,2017-07-01,,,,,7.0
tt7164066,Disappearance,Disappearance,2017.0,drama,6.7,296.0,5.6937321388027,,2017-07-01,,,,,7.0
tt8112198,Disappeared,The Disappeared,2018.0,documentary,7.3,10.0,2.3978952727983707,,2018-07-01,,,,,7.0
tt8009976,Disaster Capitalism,Disaster Capitalism,2018.0,documentary,8.2,6.0,1.9459101490553132,,2018-07-01,,,,,7.0
tt3900822,Disaster Playground,Disaster Playground,2015.0,"documentary,sci-fi",6.3,42.0,3.7612001156935624,,2015-07-01,,,,,7.0
tt4685940,Discarnate,Discarnate,2018.0,"horror,thriller",4.1,348.0,5.855071922202427,,2018-07-01,,,,,7.0
tt2663478,Disclosed Minds,Disclosed Minds,2015.0,"horror,thriller",5.0,9.0,2.302585092994046,,2015-07-01,,,,,7.0
tt7401540,Disco,Disco,2017.0,"comedy,drama",6.7,32.0,3.4965075614664802,,2017-07-01,,,,,7.0
tt2973854,Disco Polo,Disco Polo,2015.0,"comedy,music",5.1,601.0,6.400257445308821,2.085,2015-07-01,,,,,7.0
tt6383478,Disco Sannya,Disco Sannya,2016.0,comedy,6.4,12.0,2.5649493574615367,,2016-07-01,,,,,7.0
tt4571138,Disco!,Disco!,2015.0,drama,7.2,9.0,2.302585092994046,,2015-07-01,,,,,7.0
tt8413566,Disconnect,Disconnect,2018.0,"comedy,romance",8.1,15.0,2.772588722239781,10.319,2018-07-01,,,,,7.0
tt4117538,Disconnected,Disconnected,2017.0,drama,5.4,75.0,4.330733340286331,,2017-07-01,,,,,7.0
tt5319992,Discordia,Discordia,2016.0,"drama,mystery",6.1,32.0,3.4965075614664802,,2016-07-01,,,,,7.0
tt6099416,Discreet,Discreet,2017.0,"crime,drama,mystery",4.6,125.0,4.836281906951478,,2017-07-01,,,,,7.0
tt6627134,Disgraced,Disgraced,2017.0,"crime,documentary,sport",7.4,349.0,5.857933154483459,,2017-07-01,,,,,7.0
tt4213694,Disha,Disha,2015.0,"drama,mystery,romance",7.1,17.0,2.8903717578961645,,2015-07-01,,,,,7.0
tt4523218,Dishonoured,Dishonoured,2016.0,action,6.0,5.0,1.791759469228055,,2016-07-01,,,,,7.0
tt3679060,Dishoom,Dishoom,2016.0,"action,adventure,comedy",5.1,5750.0,8.657129031713755,,2016-07-01,,,,,7.0
tt5078180,Disintegration,Disintegration,2015.0,horror,4.4,7.0,2.0794415416798357,,2015-07-01,,,,,7.0
tt7038154,Dislocation Blues,Dislocation Blues,2017.0,documentary,5.9,45.0,3.828641396489095,,2017-07-01,,,,,7.0
tt3407630,Dismembering Christmas,Dismembering Christmas,2015.0,horror,4.1,182.0,5.209486152841421,,2015-07-01,,,,,7.0
tt5039994,Dismissed,Dismissed,2017.0,"drama,horror,thriller",5.8,5289.0,8.573573524852344,7.73,2017-07-01,,,,,7.0
tt6346162,Disney's Newsies the Broadway Musical,Disney's Newsies the Broadway Musical,2017.0,musical,8.5,1462.0,7.288244401020124,,2017-07-01,,,,,7.0
tt7332500,Disneynature: Ghost of the Mountains,Disneynature: Ghost of the Mountains,2017.0,documentary,7.3,74.0,4.31748811353631,,2017-07-01,,,,,7.0
tt6108178,Disobedience,Disobedience,2017.0,"drama,romance",6.6,18531.0,9.827254246536539,21.42,2017-07-01,,,,,7.0
tt7661556,Disociation,Disociation,2018.0,"comedy,drama,horror",8.0,9.0,2.302585092994046,,2018-07-01,,,,,7.0
tt4085084,Disorder,Maryland,2015.0,"drama,thriller",6.2,5043.0,8.52595469708481,,2015-07-01,,,,,7.0
tt5420526,Disorientation Is Not a Crime,Orientierungslosigkeit ist kein Verbrechen,2016.0,drama,5.9,11.0,2.4849066497880004,,2016-07-01,,,,,7.0
tt8781878,Disparos,Disparos,2018.0,"crime,documentary,drama",8.6,5.0,1.791759469228055,,2018-07-01,,,,,7.0
tt6217522,Dispatches from Cleveland,Dispatches from Cleveland,2017.0,documentary,6.6,5.0,1.791759469228055,,2017-07-01,,,,,7.0
tt7621984,Displaced,Displaced,2017.0,documentary,7.8,21.0,3.091042453358316,,2017-07-01,,,,,7.0
tt2712758,Displacement,Displacement,2016.0,"sci-fi,thriller",4.6,321.0,5.7745515455444085,,2016-07-01,,,,,7.0
tt1811313,Disposable,Disposable,2015.0,"drama,mystery,thriller",5.2,9.0,2.302585092994046,,2015-07-01,,,,,7.0
tt6185618,Disposable,Disposable,2017.0,thriller,6.0,86.0,4.465908118654584,,2017-07-01,,,,,7.0
tt5934402,Dispossession: The Great Social Housing Swindle,Dispossession: The Great Social Housing Swindle,2017.0,documentary,8.1,90.0,4.51085950651685,,2017-07-01,,,,,7.0
tt5937542,Dissolved: A Game of Truth,Dissolved: A Game of Truth,2017.0,thriller,8.2,12.0,2.5649493574615367,,2017-07-01,,,,,7.0
tt4907174,Distance,"Zai jian, zai ye bu jian",2016.0,drama,5.8,145.0,4.983606621708336,,2016-07-01,,,,,7.0
tt8661178,Distance,Distance,2018.0,drama,8.1,17.0,2.8903717578961645,,2018-07-01,,,,,7.0
tt6255746,Distance Between Dreams,Distance Between Dreams,2016.0,"action,adventure,documentary",6.4,241.0,5.488937726156687,,2016-07-01,,,,,7.0
tt3400870,Distant Angels,Engjejt jane larg,2017.0,drama,6.0,228.0,5.43372200355424,,2017-07-01,,,,,7.0
tt7020700,Distant Constellation,Distant Constellation,2017.0,documentary,7.1,131.0,4.882801922586371,,2017-07-01,,,,,7.0
tt8217244,Distant Sky - Nick Cave & The Bad Seeds Live in Copenhagen,Distant Sky - Nick Cave & The Bad Seeds Live in Copenhagen,2018.0,music,8.9,291.0,5.676753802268282,,2018-07-01,,,,,7.0
tt2937692,Distant Vision,Distant Vision,2016.0,drama,7.4,92.0,4.532599493153256,,2016-07-01,,,,,7.0
tt4338076,Distiller,Distiller,2016.0,"family,horror,thriller",3.5,42.0,3.7612001156935624,,2016-07-01,,,,,7.0
tt9129808,Distinction,Distinction,2018.0,drama,4.5,134.0,4.90527477843843,,2018-07-01,,,,,7.0
tt2283740,Distorted,Distorted,2015.0,"horror,mystery,thriller",3.7,76.0,4.343805421853684,9.233,2015-07-01,,,,,7.0
tt6143850,Distorted,Distorted,2018.0,"action,crime,mystery",5.3,5168.0,8.550434525196039,9.233,2018-07-01,,,,,7.0
tt4887224,Distortion,Distortion,2017.0,"crime,drama,mystery",7.7,16.0,2.833213344056216,,2017-07-01,,,,,7.0
tt3678192,Distractions,Häiriötekijä,2015.0,comedy,6.8,639.0,6.461468176353717,,2015-07-01,,,,,7.0
tt6764772,Distress Code 1201,Distress Code 1201,2017.0,action,4.4,9.0,2.302585092994046,,2017-07-01,,,,,7.0
tt8080534,District,District,2018.0,drama,6.5,24.0,3.2188758248682006,,2018-07-01,,,,,7.0
tt3324852,District C-11,District C-11,2017.0,"crime,sci-fi",6.4,451.0,6.113682179832232,,2017-07-01,,,,,7.0
tt5724790,District Zero,District Zero,2015.0,documentary,7.6,9.0,2.302585092994046,,2015-07-01,,,,,7.0
tt5503512,Disturbing the Peace,Disturbing the Peace,2016.0,documentary,7.5,197.0,5.288267030694535,,2016-07-01,,,,,7.0
tt2523426,Ditch Day Massacre,Ditch,2016.0,"horror,thriller",3.3,244.0,5.501258210544727,,2016-07-01,,,,,7.0
tt4041916,Ditch Party,Ditch Party,2016.0,"drama,horror,thriller",4.6,124.0,4.8283137373023015,,2016-07-01,,,,,7.0
tt3715392,Ditches,Zanjas,2015.0,"crime,thriller,western",6.9,21.0,3.091042453358316,,2015-07-01,,,,,7.0
tt8713190,Ditte & Louise,Ditte & Louise,2018.0,comedy,6.7,226.0,5.424950017481403,,2018-07-01,,,,,7.0
tt7583410,Diva!,Diva!,2017.0,biography,6.4,18.0,2.9444389791664403,,2017-07-01,,,,,7.0
tt8037648,Divangatha Manjunathana Geleyaru,Divangatha Manjunathana Geleyaru,2018.0,drama,9.1,43.0,3.784189633918261,,2018-07-01,,,,,7.0
tt8427026,Dive,Dive,2018.0,drama,8.0,6.0,1.9459101490553132,,2018-07-01,,,,,7.0
tt3321470,Diverge,Diverge,2016.0,"drama,sci-fi,thriller",4.5,540.0,6.293419278846481,,2016-07-01,,,,,7.0
tt6471628,Divide and Conquer: The Story of Roger Ailes,Divide and Conquer: The Story of Roger Ailes,2018.0,documentary,6.7,213.0,5.365976015021851,,2018-07-01,,,,,7.0
tt3651804,Divine Access,Divine Access,2015.0,"comedy,drama",5.7,266.0,5.58724865840025,,2015-07-01,,,,,7.0
tt10210810,Divine Appointments,Divine Appointments,2019.0,documentary,8.8,5.0,1.791759469228055,,2019-07-01,,,,,7.0
tt2362790,Divine Divas,Divinas Divas,2016.0,"documentary,musical",8.0,229.0,5.438079308923196,,2016-07-01,,,,,7.0
tt8311958,Divine Love,Divino Amor,2019.0,drama,6.3,236.0,5.4680601411351315,,2019-07-01,,,,,7.0
tt6217958,Divine Will,Divine Will,2017.0,"drama,musical",5.8,20.0,3.044522437723423,,2017-07-01,,,,,7.0
tt8890222,Divine Wind,Rih rabani,2018.0,drama,6.2,17.0,2.8903717578961645,,2018-07-01,,,,,7.0
tt4730986,Divines,Divines,2016.0,"crime,drama",7.4,6952.0,8.846928500099018,,2016-07-01,,,,,7.0
tt7011436,Diving,Plonger,2017.0,drama,5.6,277.0,5.627621113690637,,2017-07-01,,,,,7.0
tt5210376,Diving Into the Unknown,Takaisin pintaan,2016.0,documentary,7.1,986.0,6.894670039433482,,2016-07-01,,,,,7.0
tt8439780,Divino inferno: Et Rodin créa la Porte de l'Enfer,Divino inferno: Et Rodin créa la Porte de l'Enfer,2017.0,documentary,7.7,7.0,2.0794415416798357,,2017-07-01,,,,,7.0
tt2492344,Division 19,Division 19,2017.0,"action,sci-fi,thriller",3.5,211.0,5.356586274672012,,2017-07-01,,,,,7.0
tt5833730,Divorce French Style,Papa ou maman 2,2016.0,comedy,6.2,1074.0,6.980075940561763,6.63,2016-07-01,,,,,7.0
tt2385057,Divorce Texas Style,Divorce Texas Style,2016.0,"comedy,crime,mystery",7.3,429.0,6.063785208687608,,2016-07-01,,,,,7.0
tt5813948,Divórcio,Divórcio,2017.0,"comedy,romance",5.7,116.0,4.762173934797756,,2017-07-01,,,,,7.0
tt6774126,Diwanji Moola Grand Prix,Diwanji Moola Grand Prix,2018.0,"comedy,sport,thriller",4.9,210.0,5.351858133476067,,2018-07-01,,,,,7.0
tt5328664,Dixie Land,Dixieland,2015.0,documentary,7.2,16.0,2.833213344056216,,2015-07-01,,,,,7.0
tt4188436,Dixieland,Dixieland,2015.0,"crime,drama",5.3,1026.0,6.934397209928558,3.093,2015-07-01,,,,,7.0
tt7695522,Diya,Diya,2018.0,"drama,horror,thriller",5.8,339.0,5.8289456176102075,,2018-07-01,,,,,7.0
tt5775132,Dizlayk,Dizlayk,2016.0,"comedy,horror,thriller",2.1,345.0,5.846438775057724,,2016-07-01,,,,,7.0
tt8123286,Dizájneren,Dizájneren,2016.0,documentary,7.8,65.0,4.189654742026425,,2016-07-01,,,,,7.0
tt7403562,Diário das Beiras,Diário das Beiras,2017.0,documentary,7.6,8.0,2.1972245773362196,,2017-07-01,,,,,7.0
tt4930760,Diário de um Exorcista - Zero,Diário de um Exorcista - Zero,2016.0,"horror,thriller",4.0,580.0,6.364750756851911,,2016-07-01,,,,,7.0
tt6814914,Djam,Djam,2017.0,"adventure,drama,music",7.2,819.0,6.709304340258299,,2017-07-01,,,,,7.0
tt5298810,Djamila,Djamila,2015.0,"crime,drama,family",6.2,17.0,2.8903717578961645,,2015-07-01,,,,,7.0
tt6247936,Django,Django,2017.0,"biography,drama,music",6.2,1103.0,7.00669522683704,,2017-07-01,,,,,7.0
tt7861510,Django Sangre De Mi Sangre,Django Sangre De Mi Sangre,2018.0,"action,crime",6.9,61.0,4.127134385045092,,2018-07-01,,,,,7.0
tt7862998,Djon Africa,Djon Africa,2018.0,drama,6.5,163.0,5.099866427824199,,2018-07-01,,,,,7.0
tt5358998,Dk,Dk,2015.0,"comedy,drama",3.5,29.0,3.4011973816621555,,2015-07-01,,,,,7.0
tt5969772,Dmajor,Dmajor,2016.0,drama,7.8,10.0,2.3978952727983707,,2016-07-01,,,,,7.0
tt4881536,Dmus,Dmus,2015.0,"drama,musical",8.0,25.0,3.258096538021482,,2015-07-01,,,,,7.0
tt8918042,Dnyukha!,Dnyukha!,2018.0,comedy,5.4,144.0,4.976733742420574,,2018-07-01,,,,,7.0
tt8249374,Do Aroos,Do Aroos,2017.0,drama,5.8,5.0,1.791759469228055,,2017-07-01,,,,,7.0
tt2197895,Do Chehre,Do Chehre,2015.0,action,6.2,12.0,2.5649493574615367,,2015-07-01,,,,,7.0
tt5891488,Do Donkeys Act?,Do Donkeys Act?,2017.0,documentary,6.7,26.0,3.295836866004329,,2017-07-01,,,,,7.0
tt8983250,Do Dooni Panj,Do Dooni Panj,2019.0,drama,5.8,25.0,3.258096538021482,,2019-07-01,,,,,7.0
tt6046212,Do It Like An Hombre,Hazlo Como Hombre,2017.0,comedy,5.6,1001.0,6.90975328164481,2.837,2017-07-01,,,,,7.0
tt6235414,Do It Yourself,Do It Yourself,2017.0,"comedy,crime",7.0,83.0,4.430816798843313,,2017-07-01,,,,,7.0
tt5714546,Do It or Die,Do It or Die,2017.0,drama,5.5,8.0,2.1972245773362196,,2017-07-01,,,,,7.0
tt4857886,Do Lafzon Ki Kahani,Do Lafzon Ki Kahani,2016.0,"action,drama,romance",6.5,1171.0,7.066466970136958,,2016-07-01,,,,,7.0
tt6863330,Do No Harm,Do No Harm,2018.0,documentary,8.9,15.0,2.772588722239781,,2018-07-01,,,,,7.0
tt5967812,Do Not Disturb the Dead,Do Not Disturb the Dead,2016.0,horror,7.3,6.0,1.9459101490553132,,2016-07-01,,,,,7.0
tt5557976,Do Not Resist,Do Not Resist,2016.0,documentary,7.0,982.0,6.890609120147166,0.906,2016-07-01,,,,,7.0
tt3865614,Do Over,Do Over,2016.0,comedy,4.4,110.0,4.709530201312334,,2016-07-01,,,,,7.0
tt3770272,Do Re Mi Fa,Do Re Mi Fa,2016.0,drama,7.4,63.0,4.1588830833596715,,2016-07-01,,,,,7.0
tt4856996,"Do Something, Jake","Do Something, Jake",2018.0,"crime,drama,thriller",7.9,36.0,3.6109179126442243,,2018-07-01,,,,,7.0
tt6014396,Do U Want It?,Do U Want It?,2017.0,"documentary,music",9.5,61.0,4.127134385045092,,2017-07-01,,,,,7.0
tt7594306,Do Unto Others,Do Unto Others,2016.0,horror,3.0,6.0,1.9459101490553132,,2016-07-01,,,,,7.0
tt7610196,Do Women Have A Higher Sex Drive?,Do Women Have A Higher Sex Drive?,2018.0,documentary,7.0,776.0,6.655440350367647,,2018-07-01,,,,,7.0
tt4056738,Do You Believe?,Do You Believe?,2015.0,drama,6.1,6462.0,8.773848885262895,5.599,2015-07-01,2300000.0,12985600.0,14304931.0,5.2195352173913045,7.0
tt6960218,Do You Believe?,Do You Believe?,2017.0,"fantasy,horror",3.8,37.0,3.6375861597263857,5.599,2017-07-01,2300000.0,12985600.0,14304931.0,5.2195352173913045,7.0
tt1498754,Do You Dream in Color?,Do You Dream in Color?,2015.0,"documentary,news",8.4,17.0,2.8903717578961645,,2015-07-01,,,,,7.0
tt4969040,Do You Own the Dançefloor?,Do You Own the Dançefloor?,2015.0,"documentary,history,music",7.8,22.0,3.1354942159291497,,2015-07-01,,,,,7.0
tt6196598,Do You See Me,Do You See Me,2017.0,horror,7.5,345.0,5.846438775057724,,2017-07-01,,,,,7.0
tt6029146,Do You Sometimes Feel Burned Out and Empty?,Fühlen Sie sich manchmal ausgebrannt und leer?,2017.0,comedy,5.9,46.0,3.8501476017100584,,2017-07-01,,,,,7.0
tt4723724,Do You Take This Man,Do You Take This Man,2016.0,drama,5.5,355.0,5.87493073085203,,2016-07-01,,,,,7.0
tt6152554,Do You Trust This Computer?,Do You Trust This Computer?,2018.0,documentary,7.4,1329.0,7.1929342212158,,2018-07-01,,,,,7.0
tt6616364,Do You Want to Win?,Do You Want to Win?,2017.0,documentary,8.2,89.0,4.499809670330265,,2017-07-01,,,,,7.0
tt8476276,Do vetru,Do vetru,2018.0,drama,4.6,5.0,1.791759469228055,,2018-07-01,,,,,7.0
tt2988396,Doar cu buletinul la Paris,Doar cu buletinul la Paris,2015.0,drama,7.2,98.0,4.59511985013459,,2015-07-01,,,,,7.0
tt9150950,Dobaara,Dobaara,2018.0,"drama,romance",7.7,31.0,3.4657359027997265,,2018-07-01,,,,,7.0
tt4552486,Dobaara: See Your Evil,Dobaara: See Your Evil,2017.0,"horror,mystery",3.9,284.0,5.652489180268651,,2017-07-01,,,,,7.0
tt5026204,Dobara Phir Se,Dobara Phir Se,2016.0,drama,6.6,377.0,5.934894195619588,,2016-07-01,,,,,7.0
tt4719438,Doberdob - roman upornika,Doberdob - roman upornika,2015.0,documentary,6.1,9.0,2.302585092994046,,2015-07-01,,,,,7.0
tt6324302,Doble,Doble,2017.0,comedy,6.2,5.0,1.791759469228055,,2017-07-01,,,,,7.0
tt6094986,Dobryy vecher,Dobryy vecher,2018.0,"comedy,crime",3.8,14.0,2.70805020110221,,2018-07-01,,,,,7.0
tt6671574,Doc-U-Mentally,Doc-U-Mentally,2016.0,documentary,7.6,9.0,2.302585092994046,,2016-07-01,,,,,7.0
tt7569772,DocUFObia,DocUFObia,2017.0,documentary,8.5,6.0,1.9459101490553132,,2017-07-01,,,,,7.0
tt5154468,Docile Bodies,Los cuerpos dóciles,2015.0,documentary,7.5,34.0,3.5553480614894135,,2015-07-01,,,,,7.0
tt5882450,Docteur Jack,Docteur Jack,2017.0,documentary,7.2,8.0,2.1972245773362196,,2017-07-01,,,,,7.0
tt6011390,Doctor Harvig,Doctor Harvig,2017.0,drama,7.8,12.0,2.5649493574615367,,2017-07-01,,,,,7.0
tt5934324,Doctor Rakhmabai,Doctor Rakhmabai,2016.0,biography,7.8,16.0,2.833213344056216,,2016-07-01,,,,,7.0
tt1865349,Doctor Spine,Doctor Spine,2015.0,"comedy,horror",5.5,25.0,3.258096538021482,,2015-07-01,,,,,7.0
tt1211837,Doctor Strange,Doctor Strange,2016.0,"action,adventure,fantasy",7.5,514510.0,13.150972214008256,33.035,2016-07-01,165000000.0,232641920.0,676404566.0,3.099421612121212,7.0
tt6718708,Document: A Film About Malojian,Document: A Film About Malojian,2016.0,"documentary,music",8.5,6.0,1.9459101490553132,,2016-07-01,,,,,7.0
tt6097280,Documenting the Witch Path,Documenting the Witch Path,2017.0,"documentary,horror",7.8,12.0,2.5649493574615367,,2017-07-01,,,,,7.0
tt5652740,Doddmane Hudga,Doddmane Hudga,2016.0,"action,drama,family",6.4,426.0,6.056784013228625,,2016-07-01,,,,,7.0
tt5546540,Dode Hoek,Dode Hoek,2017.0,"action,crime,drama",6.3,622.0,6.434546518787453,,2017-07-01,,,,,7.0
tt3868430,Dodgeball,Vybíjená,2015.0,"comedy,drama",4.1,95.0,4.564348191467836,,2015-07-01,,,,,7.0
tt6807324,Doe,Doe,2018.0,thriller,6.9,10.0,2.3978952727983707,,2018-07-01,,,,,7.0
tt8008664,Doel,Doel,2018.0,documentary,6.6,15.0,2.772588722239781,,2018-07-01,,,,,7.0
tt7408772,Does the Flower Bloom?,Hana wa sakuka,2018.0,drama,5.6,28.0,3.367295829986474,,2018-07-01,,,,,7.0
tt4731504,Dofus - Livre 1: Julith,Dofus - Livre 1: Julith,2015.0,"adventure,animation,comedy",7.6,464.0,6.142037405587356,,2015-07-01,,,,,7.0
tt6147954,Dog,Chien,2017.0,"comedy,drama",5.8,276.0,5.6240175061873385,,2017-07-01,,,,,7.0
tt5465334,Dog Days,San fu tian,2016.0,drama,7.6,60.0,4.110873864173311,9.503,2016-07-01,,,,,7.0
tt7365604,Dog Days,Dog Days,2018.0,"comedy,drama,romance",6.2,2691.0,7.898039690764619,9.503,2018-07-01,,,,,7.0
tt4944240,Dog Days in the Heartland,Dog Days in the Heartland,2017.0,drama,10.0,5.0,1.791759469228055,,2017-07-01,,,,,7.0
tt4054654,Dog Eat Dog,Dog Eat Dog,2016.0,"action,crime,thriller",4.7,6636.0,8.800415333145924,7.286,2016-07-01,,,,,7.0
tt4416360,Dog Eat Dog,Dog Eat Dog,2015.0,"drama,thriller",5.2,9.0,2.302585092994046,7.286,2015-07-01,,,,,7.0
tt4549072,Dog Five,Dog Five,2017.0,drama,6.7,14.0,2.70805020110221,,2017-07-01,,,,,7.0
tt7070486,Dog Park,Dog Park,2017.0,"comedy,romance",6.3,51.0,3.9512437185814275,,2017-07-01,,,,,7.0
tt5719090,Dog Power,Dog Power,2016.0,"documentary,sport",8.2,5.0,1.791759469228055,,2016-07-01,,,,,7.0
tt2937524,Dog by Dog,Dog by Dog,2015.0,documentary,8.7,56.0,4.04305126783455,,2015-07-01,,,,,7.0
tt5579356,Dogged,Dogged,2017.0,horror,3.0,192.0,5.262690188904886,,2017-07-01,,,,,7.0
tt4336004,Doggy Daycare: The Movie,Doggy Daycare: The Movie,2015.0,family,3.1,73.0,4.304065093204169,,2015-07-01,,,,,7.0
tt4483424,Doglegs,Doglegs,2015.0,"action,documentary,drama",8.1,28.0,3.367295829986474,,2015-07-01,,,,,7.0
tt6768578,Dogman,Dogman,2018.0,"crime,drama,thriller",7.3,13486.0,9.509481537516857,,2018-07-01,,,,,7.0
tt8406750,Dogman's Rabies,Rabbia furiosa,2018.0,"crime,horror,thriller",5.8,65.0,4.189654742026425,,2018-07-01,,,,,7.0
tt5088794,Dogs,Câini,2016.0,"drama,thriller",7.2,2314.0,7.747164966520335,,2016-07-01,,,,,7.0
tt7640584,Dogs Die Alone,Psi umiru sami,2019.0,thriller,6.1,53.0,3.9889840465642745,,2019-07-01,,,,,7.0
tt9074574,Dogs Don't Wear Pants,Koirat eivät käytä housuja,2019.0,drama,7.8,11.0,2.4849066497880004,,2019-07-01,,,,,7.0
tt5167942,Dogs Without Names,Inu ni namae wo tsukeru hi,2015.0,drama,6.8,47.0,3.8712010109078907,,2015-07-01,,,,,7.0
tt5974472,Dogs of Democracy,Dogs of Democracy,2017.0,documentary,8.3,11.0,2.4849066497880004,,2017-07-01,,,,,7.0
tt4079666,Dogs' Breakfast,Dogs' Breakfast,2015.0,"comedy,crime,thriller",5.8,26.0,3.295836866004329,,2015-07-01,,,,,7.0
tt3246410,Dogtown Redemption,Dogtown Redemption,2015.0,"biography,documentary,history",7.8,34.0,3.5553480614894135,,2015-07-01,,,,,7.0
tt4463780,Dohchay,Dohchay,2015.0,action,6.0,430.0,6.066108090103747,,2015-07-01,,,,,7.0
tt5234316,Dohrnii,Dohrnii,2015.0,"comedy,sci-fi,thriller",6.8,13.0,2.639057329615259,,2015-07-01,,,,,7.0
tt7228822,Doi cho ta bao lan doi muoi,Doi cho ta bao lan doi muoi,2017.0,"comedy,romance",6.2,13.0,2.639057329615259,,2017-07-01,,,,,7.0
tt5221004,Doidas e Santas,Doidas e Santas,2016.0,"comedy,drama,romance",3.5,17.0,2.8903717578961645,,2016-07-01,,,,,7.0
tt5295734,Doing Good,Mannen fra Snåsa,2016.0,documentary,6.8,177.0,5.181783550292085,,2016-07-01,,,,,7.0
tt5758128,Doing Jewish: A Story From Ghana,Doing Jewish: A Story From Ghana,2016.0,documentary,7.1,16.0,2.833213344056216,,2016-07-01,,,,,7.0
tt9249316,Doktor Martin: Záhada v Beskydech,Doktor Martin: Záhada v Beskydech,2018.0,"comedy,mystery",4.4,21.0,3.091042453358316,,2018-07-01,,,,,7.0
tt5057300,Doktor Proktors tidsbadekar,Doktor Proktors tidsbadekar,2015.0,"comedy,family,fantasy",5.6,151.0,5.0238805208462765,,2015-07-01,,,,,7.0
tt8306800,"Dokumentet: Sex, Sprit & Solidaritet","Dokumentet: Sex, Sprit & Solidaritet",2018.0,documentary,8.4,14.0,2.70805020110221,,2018-07-01,,,,,7.0
tt5272042,Dokumushi,Dokumushi,2016.0,horror,3.7,25.0,3.258096538021482,,2016-07-01,,,,,7.0
tt9390200,Dokyala Shot,Dokyala Shot,2019.0,thriller,9.4,816.0,6.705639094860003,,2019-07-01,,,,,7.0
tt9358106,Dolce Fine Giornata,Dolce Fine Giornata,2019.0,drama,6.1,157.0,5.062595033026967,,2019-07-01,,,,,7.0
tt9131946,Dolceroma,Dolceroma,2019.0,"comedy,crime",5.4,95.0,4.564348191467836,,2019-07-01,,,,,7.0
tt4278144,Dolcezza Extrema,Dolcezza Extrema,2015.0,"animation,comedy,horror",6.7,39.0,3.6888794541139363,,2015-07-01,,,,,7.0
tt7460822,Doll House Workout,Doll House Workout,2017.0,sport,4.0,6.0,1.9459101490553132,,2017-07-01,,,,,7.0
tt8640848,Doll It Up,Doll It Up,2018.0,"comedy,drama",7.8,9.0,2.302585092994046,,2018-07-01,,,,,7.0
tt4010062,Doll Murder Spree,Doll Murder Spree,2017.0,horror,5.7,6.0,1.9459101490553132,,2017-07-01,,,,,7.0
tt7587232,Dollhouse: The Eradication of Female Subjectivity from American Popular Culture,Dollhouse: The Eradication of Female Subjectivity from American Popular Culture,2018.0,"animation,comedy,music",6.0,21.0,3.091042453358316,,2018-07-01,,,,,7.0
tt2973506,Dolly Deadly,Dolly Deadly,2016.0,"comedy,drama,horror",4.9,128.0,4.859812404361672,,2016-07-01,,,,,7.0
tt4332114,Dolly Ki Doli,Dolly Ki Doli,2015.0,"comedy,romance",4.6,2468.0,7.81156848934518,,2015-07-01,,,,,7.0
tt4890766,Dollz,Dollz,2016.0,horror,2.5,8.0,2.1972245773362196,,2016-07-01,,,,,7.0
tt5373180,Dolores,Dolores,2016.0,"drama,history,romance",5.4,18.0,2.9444389791664403,,2016-07-01,,,,,7.0
tt6013154,Dolores,Dolores,2017.0,"biography,documentary,history",7.0,246.0,5.5093883366279774,,2017-07-01,,,,,7.0
tt5774054,Dolphin Kick,Dolphin Kick,2019.0,adventure,5.6,72.0,4.290459441148391,,2019-07-01,,,,,7.0
tt7718144,Dolphin Man. The Story of Jacques Mayol,Dolphin Man,2017.0,documentary,7.1,161.0,5.087596335232384,,2017-07-01,,,,,7.0
tt4873154,Dom,Dom,2015.0,documentary,7.4,22.0,3.1354942159291497,,2015-07-01,,,,,7.0
